date,store,product,price,promo,units_sold,revenue,is_outlier,store_encoded,product_encoded,day_of_week,month,year,is_weekend
2024-05-22,Store_2,Product_C,38.04,0,197.0,7477.8,False,1,2,2,5,2024,0
2024-05-23,Store_2,Product_C,38.04,1,204.0,7748.67,False,1,2,3,5,2024,0
2024-05-24,Store_2,Product_C,38.04,0,172.0,6536.1,False,1,2,4,5,2024,0
2024-05-25,Store_2,Product_C,38.04,1,199.0,7571.97,False,1,2,5,5,2024,1
2024-05-26,Store_2,Product_C,38.04,0,184.0,6984.0,False,1,2,6,5,2024,1
2024-05-27,Store_2,Product_C,38.04,0,183.0,6969.09,False,1,2,0,5,2024,0
2024-05-28,Store_2,Product_C,38.04,0,172.0,6534.97,False,1,2,1,5,2024,0
2024-05-29,Store_2,Product_C,38.04,0,185.0,7050.61,False,1,2,2,5,2024,0
2024-05-30,Store_2,Product_C,38.04,0,191.0,7276.91,False,1,2,3,5,2024,0
2024-05-31,Store_2,Product_C,38.04,0,172.0,6536.64,False,1,2,4,5,2024,0
2024-06-01,Store_2,Product_C,38.04,0,146.0,5559.18,False,1,2,5,6,2024,1
2024-06-02,Store_2,Product_C,38.04,0,161.0,6139.99,False,1,2,6,6,2024,1
2024-06-03,Store_2,Product_C,38.04,0,171.0,6500.33,False,1,2,0,6,2024,0
2024-06-04,Store_2,Product_C,38.04,0,186.0,7088.59,False,1,2,1,6,2024,0
2024-06-05,Store_2,Product_C,38.04,1,211.0,8035.77,False,1,2,2,6,2024,0
2024-06-06,Store_2,Product_C,38.04,0,192.0,7299.27,False,1,2,3,6,2024,0
2024-06-07,Store_2,Product_C,38.04,0,164.0,6225.11,False,1,2,4,6,2024,0
2024-06-08,Store_2,Product_C,38.04,0,160.0,6101.2,False,1,2,5,6,2024,1
2024-06-09,Store_2,Product_C,38.04,0,149.0,5672.59,False,1,2,6,6,2024,1
2024-06-10,Store_2,Product_C,38.04,0,170.0,6460.95,False,1,2,0,6,2024,0
2024-06-11,Store_2,Product_C,38.04,0,178.0,6752.59,False,1,2,1,6,2024,0
2024-06-12,Store_2,Product_C,38.04,0,194.0,7396.99,False,1,2,2,6,2024,0
2024-06-13,Store_2,Product_C,38.04,0,175.0,6647.82,False,1,2,3,6,2024,0
2024-06-14,Store_2,Product_C,38.04,0,157.0,5989.12,False,1,2,4,6,2024,0
2024-06-15,Store_2,Product_C,38.04,0,152.0,5765.42,False,1,2,5,6,2024,1
2024-06-16,Store_2,Product_C,38.04,0,151.0,5756.2,False,1,2,6,6,2024,1
2024-06-17,Store_2,Product_C,38.04,1,221.0,8398.6,False,1,2,0,6,2024,0
2024-06-18,Store_2,Product_C,38.04,0,180.0,6830.66,False,1,2,1,6,2024,0
2024-06-19,Store_2,Product_C,38.04,0,179.0,6796.7,False,1,2,2,6,2024,0
2024-06-20,Store_2,Product_C,38.04,0,157.0,5981.79,False,1,2,3,6,2024,0
2024-06-21,Store_2,Product_C,38.04,0,167.0,6359.51,False,1,2,4,6,2024,0
2024-06-22,Store_2,Product_C,38.04,0,147.0,5573.42,False,1,2,5,6,2024,1
2024-06-23,Store_2,Product_C,38.04,0,158.0,5997.06,False,1,2,6,6,2024,1
2024-06-24,Store_2,Product_C,38.04,1,178.0,6789.99,False,1,2,0,6,2024,0
2024-06-25,Store_2,Product_C,38.04,0,170.0,6483.53,False,1,2,1,6,2024,0
2024-06-26,Store_2,Product_C,38.04,0,180.0,6859.55,False,1,2,2,6,2024,0
2024-06-27,Store_2,Product_C,38.04,1,204.0,7777.85,False,1,2,3,6,2024,0
2024-06-28,Store_2,Product_C,38.04,0,155.0,5890.49,False,1,2,4,6,2024,0
2024-06-29,Store_2,Product_C,38.04,0,147.0,5592.46,False,1,2,5,6,2024,1
2024-06-30,Store_2,Product_C,38.04,0,140.0,5309.07,False,1,2,6,6,2024,1
2024-07-01,Store_2,Product_C,38.04,0,158.0,6020.8,False,1,2,0,7,2024,0
2024-07-02,Store_2,Product_C,38.04,1,198.0,7513.17,False,1,2,1,7,2024,0
2024-07-03,Store_2,Product_C,38.04,0,189.0,7196.25,False,1,2,2,7,2024,0
2024-07-04,Store_2,Product_C,38.04,0,164.0,6255.34,False,1,2,3,7,2024,0
2024-07-05,Store_2,Product_C,38.04,0,135.0,5129.91,False,1,2,4,7,2024,0
2024-07-06,Store_2,Product_C,38.04,0,142.0,5400.62,False,1,2,5,7,2024,1
2024-07-07,Store_2,Product_C,38.04,0,152.0,5765.54,False,1,2,6,7,2024,1
2024-07-08,Store_2,Product_C,38.04,0,153.0,5811.35,False,1,2,0,7,2024,0
2024-07-09,Store_2,Product_C,38.04,0,179.0,6800.22,False,1,2,1,7,2024,0
2024-07-10,Store_2,Product_C,38.04,0,157.0,5964.91,False,1,2,2,7,2024,0
2024-07-11,Store_2,Product_C,38.04,0,173.0,6585.1,False,1,2,3,7,2024,0
2024-07-12,Store_2,Product_C,38.04,0,168.0,6400.54,False,1,2,4,7,2024,0
2024-07-13,Store_2,Product_C,38.04,0,145.0,5510.28,False,1,2,5,7,2024,1
2024-07-14,Store_2,Product_C,38.04,0,148.0,5642.59,False,1,2,6,7,2024,1
2024-07-15,Store_2,Product_C,38.04,0,160.0,6082.96,False,1,2,0,7,2024,0
2024-07-16,Store_2,Product_C,38.04,0,184.0,7005.65,False,1,2,1,7,2024,0
2024-07-17,Store_2,Product_C,38.04,0,177.0,6738.39,False,1,2,2,7,2024,0
2024-07-18,Store_2,Product_C,38.04,0,161.0,6134.76,False,1,2,3,7,2024,0
2024-07-19,Store_2,Product_C,38.04,0,141.0,5352.35,False,1,2,4,7,2024,0
2024-07-20,Store_2,Product_C,38.04,0,146.0,5559.97,False,1,2,5,7,2024,1
2024-07-21,Store_2,Product_C,38.04,0,150.0,5718.97,False,1,2,6,7,2024,1
2024-07-22,Store_2,Product_C,38.04,0,131.0,4968.96,False,1,2,0,7,2024,0
2024-07-23,Store_2,Product_C,38.04,0,161.0,6118.91,False,1,2,1,7,2024,0
2024-07-24,Store_2,Product_C,38.04,0,165.0,6263.72,False,1,2,2,7,2024,0
2024-07-25,Store_2,Product_C,38.04,0,159.0,6033.58,False,1,2,3,7,2024,0
2024-07-26,Store_2,Product_C,38.04,0,146.0,5561.43,False,1,2,4,7,2024,0
2024-07-27,Store_2,Product_C,38.04,0,135.0,5151.1,False,1,2,5,7,2024,1
2024-07-28,Store_2,Product_C,38.04,0,145.0,5526.2,False,1,2,6,7,2024,1
2024-07-29,Store_2,Product_C,38.04,1,191.0,7276.81,False,1,2,0,7,2024,0
2024-07-30,Store_2,Product_C,38.04,1,197.0,7483.69,False,1,2,1,7,2024,0
2024-07-31,Store_2,Product_C,38.04,0,165.0,6290.95,False,1,2,2,7,2024,0
2024-08-01,Store_2,Product_C,38.04,0,159.0,6060.85,False,1,2,3,8,2024,0
2024-08-02,Store_2,Product_C,38.04,0,142.0,5410.84,False,1,2,4,8,2024,0
2024-08-03,Store_2,Product_C,38.04,0,134.0,5085.78,False,1,2,5,8,2024,1
2024-08-04,Store_2,Product_C,38.04,0,141.0,5350.67,False,1,2,6,8,2024,1
2024-08-05,Store_2,Product_C,38.04,0,144.0,5477.46,False,1,2,0,8,2024,0
2024-08-06,Store_2,Product_C,38.04,1,187.0,7122.32,False,1,2,1,8,2024,0
2024-08-07,Store_2,Product_C,38.04,0,164.0,6231.71,False,1,2,2,8,2024,0
2024-08-08,Store_2,Product_C,38.04,0,158.0,6010.12,False,1,2,3,8,2024,0
2024-08-09,Store_2,Product_C,38.04,0,141.0,5378.78,False,1,2,4,8,2024,0
2024-08-10,Store_2,Product_C,38.04,0,121.0,4603.59,False,1,2,5,8,2024,1
2024-08-11,Store_2,Product_C,38.04,0,136.0,5165.97,False,1,2,6,8,2024,1
2024-08-12,Store_2,Product_C,38.04,0,145.0,5499.68,False,1,2,0,8,2024,0
2024-08-13,Store_2,Product_C,38.04,0,143.0,5438.9,False,1,2,1,8,2024,0
2024-08-14,Store_2,Product_C,38.04,0,167.0,6363.77,False,1,2,2,8,2024,0
2024-08-15,Store_2,Product_C,38.04,0,161.0,6134.34,False,1,2,3,8,2024,0
2024-08-16,Store_2,Product_C,38.04,0,129.0,4898.91,False,1,2,4,8,2024,0
2024-08-17,Store_2,Product_C,38.04,0,137.0,5206.84,False,1,2,5,8,2024,1
2024-08-18,Store_2,Product_C,38.04,0,127.0,4834.82,False,1,2,6,8,2024,1
2024-08-19,Store_2,Product_C,38.04,0,142.0,5419.17,False,1,2,0,8,2024,0
2024-08-20,Store_2,Product_C,38.04,0,161.0,6123.63,False,1,2,1,8,2024,0
2024-08-21,Store_2,Product_C,38.04,0,158.0,6028.29,False,1,2,2,8,2024,0
2024-08-22,Store_2,Product_C,38.04,0,136.0,5166.45,False,1,2,3,8,2024,0
2024-08-23,Store_2,Product_C,38.04,0,134.0,5104.96,False,1,2,4,8,2024,0
2024-08-24,Store_2,Product_C,38.04,0,139.0,5277.68,False,1,2,5,8,2024,1
2024-08-25,Store_2,Product_C,38.04,0,131.0,4994.79,False,1,2,6,8,2024,1
2024-08-26,Store_2,Product_C,38.04,0,146.0,5571.55,False,1,2,0,8,2024,0
2024-08-27,Store_2,Product_C,38.04,0,146.0,5556.16,False,1,2,1,8,2024,0
2024-08-28,Store_2,Product_C,38.04,0,150.0,5705.53,False,1,2,2,8,2024,0
2024-08-29,Store_2,Product_C,38.04,0,134.0,5115.85,False,1,2,3,8,2024,0
2024-08-30,Store_2,Product_C,38.04,0,145.0,5508.09,False,1,2,4,8,2024,0
2024-08-31,Store_2,Product_C,38.04,0,114.0,4320.21,False,1,2,5,8,2024,1
2024-09-01,Store_2,Product_C,38.04,0,134.0,5094.53,False,1,2,6,9,2024,1
2024-09-02,Store_2,Product_C,38.04,0,128.0,4869.56,False,1,2,0,9,2024,0
2024-09-03,Store_2,Product_C,38.04,0,158.0,6029.19,False,1,2,1,9,2024,0
2024-09-04,Store_2,Product_C,38.04,1,167.0,6356.55,False,1,2,2,9,2024,0
2024-09-05,Store_2,Product_C,38.04,0,147.0,5594.48,False,1,2,3,9,2024,0
2024-09-06,Store_2,Product_C,38.04,0,131.0,4992.46,False,1,2,4,9,2024,0
2024-09-07,Store_2,Product_C,38.04,0,120.0,4560.14,False,1,2,5,9,2024,1
2024-09-08,Store_2,Product_C,38.04,0,132.0,5028.7,False,1,2,6,9,2024,1
2024-09-09,Store_2,Product_C,38.04,0,129.0,4902.78,False,1,2,0,9,2024,0
2024-09-10,Store_2,Product_C,38.04,0,154.0,5864.24,False,1,2,1,9,2024,0
2024-09-11,Store_2,Product_C,38.04,0,141.0,5374.42,False,1,2,2,9,2024,0
2024-09-12,Store_2,Product_C,38.04,0,148.0,5641.45,False,1,2,3,9,2024,0
2024-09-13,Store_2,Product_C,38.04,0,120.0,4553.14,False,1,2,4,9,2024,0
2024-09-14,Store_2,Product_C,38.04,0,137.0,5212.45,False,1,2,5,9,2024,1
2024-09-15,Store_2,Product_C,38.04,0,126.0,4789.51,False,1,2,6,9,2024,1
2024-09-16,Store_2,Product_C,38.04,0,125.0,4743.83,False,1,2,0,9,2024,0
2024-09-17,Store_2,Product_C,38.04,0,155.0,5914.73,False,1,2,1,9,2024,0
2024-09-18,Store_2,Product_C,38.04,0,151.0,5744.69,False,1,2,2,9,2024,0
2024-09-19,Store_2,Product_C,38.04,0,146.0,5566.16,False,1,2,3,9,2024,0
2024-09-20,Store_2,Product_C,38.04,0,122.0,4657.91,False,1,2,4,9,2024,0
2024-09-21,Store_2,Product_C,38.04,0,114.0,4354.65,False,1,2,5,9,2024,1
2024-09-22,Store_2,Product_C,38.04,0,116.0,4400.91,False,1,2,6,9,2024,1
2024-09-23,Store_2,Product_C,38.04,0,118.0,4497.23,False,1,2,0,9,2024,0
2024-09-24,Store_2,Product_C,38.04,0,152.0,5799.13,False,1,2,1,9,2024,0
2024-09-25,Store_2,Product_C,38.04,0,149.0,5649.2,False,1,2,2,9,2024,0
2024-09-26,Store_2,Product_C,38.04,0,139.0,5275.79,False,1,2,3,9,2024,0
2024-09-27,Store_2,Product_C,38.04,0,142.0,5384.64,False,1,2,4,9,2024,0
2024-09-28,Store_2,Product_C,38.04,0,118.0,4498.15,False,1,2,5,9,2024,1
2024-09-29,Store_2,Product_C,38.04,0,129.0,4891.96,False,1,2,6,9,2024,1
2024-09-30,Store_2,Product_C,38.04,0,131.0,4974.46,False,1,2,0,9,2024,0
2024-10-01,Store_2,Product_C,38.04,0,154.0,5859.62,False,1,2,1,10,2024,0
2024-10-02,Store_2,Product_C,38.04,0,149.0,5684.72,False,1,2,2,10,2024,0
2024-10-03,Store_2,Product_C,38.04,0,137.0,5230.02,False,1,2,3,10,2024,0
2024-10-04,Store_2,Product_C,38.04,0,158.0,5996.53,False,1,2,4,10,2024,0
2024-10-05,Store_2,Product_C,38.04,0,108.0,4091.8,False,1,2,5,10,2024,1
2024-10-06,Store_2,Product_C,38.04,0,133.0,5059.26,False,1,2,6,10,2024,1
2024-10-07,Store_2,Product_C,38.04,0,138.0,5252.45,False,1,2,0,10,2024,0
2024-10-08,Store_2,Product_C,38.04,0,146.0,5534.96,False,1,2,1,10,2024,0
2024-10-09,Store_2,Product_C,38.04,0,139.0,5276.99,False,1,2,2,10,2024,0
2024-10-10,Store_2,Product_C,38.04,0,139.0,5304.23,False,1,2,3,10,2024,0
2024-10-11,Store_2,Product_C,38.04,0,121.0,4612.19,False,1,2,4,10,2024,0
2024-10-12,Store_2,Product_C,38.04,0,121.0,4593.94,False,1,2,5,10,2024,1
2024-10-13,Store_2,Product_C,38.04,0,129.0,4890.65,False,1,2,6,10,2024,1
2024-10-14,Store_2,Product_C,38.04,0,166.0,5395.34,False,1,2,0,10,2024,0
2024-10-15,Store_2,Product_C,38.04,0,147.0,5601.15,False,1,2,1,10,2024,0
2024-10-16,Store_2,Product_C,38.04,0,155.0,5901.0,False,1,2,2,10,2024,0
2024-10-17,Store_2,Product_C,38.04,0,141.0,5349.56,False,1,2,3,10,2024,0
2024-10-18,Store_2,Product_C,38.04,0,136.0,5184.86,False,1,2,4,10,2024,0
2024-10-19,Store_2,Product_C,38.04,0,118.0,4501.36,False,1,2,5,10,2024,1
2024-10-20,Store_2,Product_C,38.04,0,128.0,4879.4,False,1,2,6,10,2024,1
2024-10-21,Store_2,Product_C,38.04,1,185.0,7048.04,False,1,2,0,10,2024,0
2024-10-22,Store_2,Product_C,38.04,0,157.0,5970.61,False,1,2,1,10,2024,0
2024-10-23,Store_2,Product_C,38.04,0,154.0,5862.84,False,1,2,2,10,2024,0
2024-10-24,Store_2,Product_C,38.04,0,130.0,4950.93,False,1,2,3,10,2024,0
2024-10-25,Store_2,Product_C,38.04,0,148.0,5620.15,False,1,2,4,10,2024,0
2024-10-26,Store_2,Product_C,38.04,0,132.0,5022.45,False,1,2,5,10,2024,1
2024-10-27,Store_2,Product_C,38.04,0,123.0,4682.65,False,1,2,6,10,2024,1
2024-10-28,Store_2,Product_C,38.04,0,139.0,5303.24,False,1,2,0,10,2024,0
2024-10-29,Store_2,Product_C,38.04,0,147.0,5600.01,False,1,2,1,10,2024,0
2024-10-30,Store_2,Product_C,38.04,1,178.0,6760.78,False,1,2,2,10,2024,0
2024-10-31,Store_2,Product_C,38.04,1,171.0,6517.89,False,1,2,3,10,2024,0
2024-11-01,Store_2,Product_C,38.04,0,134.0,5093.78,False,1,2,4,11,2024,0
2024-11-02,Store_2,Product_C,38.04,0,131.0,4988.59,False,1,2,5,11,2024,1
2024-11-03,Store_2,Product_C,38.04,1,175.0,6647.16,False,1,2,6,11,2024,1
2024-11-04,Store_2,Product_C,38.04,0,133.0,5069.5,False,1,2,0,11,2024,0
2024-11-05,Store_2,Product_C,38.04,1,180.0,6830.12,False,1,2,1,11,2024,0
2024-11-06,Store_2,Product_C,38.04,0,175.0,6662.87,False,1,2,2,11,2024,0
2024-11-07,Store_2,Product_C,38.04,0,151.0,5745.33,False,1,2,3,11,2024,0
2024-11-08,Store_2,Product_C,38.04,0,127.0,4837.52,False,1,2,4,11,2024,0
2024-11-09,Store_2,Product_C,38.04,1,160.0,6072.5,False,1,2,5,11,2024,1
2024-11-10,Store_2,Product_C,38.04,1,152.0,5763.5,False,1,2,6,11,2024,1
2024-11-11,Store_2,Product_C,38.04,1,181.0,6873.69,False,1,2,0,11,2024,0
2024-11-12,Store_2,Product_C,38.04,0,159.0,6058.49,False,1,2,1,11,2024,0
2024-11-13,Store_2,Product_C,38.04,0,162.0,6158.47,False,1,2,2,11,2024,0
2024-11-14,Store_2,Product_C,38.04,0,136.0,5158.18,False,1,2,3,11,2024,0
2024-11-15,Store_2,Product_C,38.04,1,173.0,6578.67,False,1,2,4,11,2024,0
2024-11-16,Store_2,Product_C,38.04,0,140.0,5314.54,False,1,2,5,11,2024,1
2024-11-17,Store_2,Product_C,38.04,0,147.0,5591.09,False,1,2,6,11,2024,1
2024-11-18,Store_2,Product_C,38.04,0,152.0,5763.49,False,1,2,0,11,2024,0
2024-11-19,Store_2,Product_C,38.04,0,152.0,5783.6,False,1,2,1,11,2024,0
2024-11-20,Store_2,Product_C,38.04,0,162.0,6173.99,False,1,2,2,11,2024,0
2024-11-21,Store_2,Product_C,38.04,0,155.0,5900.91,False,1,2,3,11,2024,0
2024-11-22,Store_2,Product_C,38.04,0,142.0,5397.8,False,1,2,4,11,2024,0
2024-11-23,Store_2,Product_C,38.04,0,131.0,4991.66,False,1,2,5,11,2024,1
2024-11-24,Store_2,Product_C,38.04,0,140.0,5331.07,False,1,2,6,11,2024,1
2024-11-25,Store_2,Product_C,38.04,0,140.0,5322.33,False,1,2,0,11,2024,0
2024-11-26,Store_2,Product_C,38.04,0,148.0,5633.03,False,1,2,1,11,2024,0
2024-11-27,Store_2,Product_C,38.04,0,163.0,6193.11,False,1,2,2,11,2024,0
2024-11-28,Store_2,Product_C,38.04,0,158.0,6004.98,False,1,2,3,11,2024,0
2024-11-29,Store_2,Product_C,38.04,0,136.0,5171.44,False,1,2,4,11,2024,0
2024-11-30,Store_2,Product_C,38.04,0,124.0,4733.4,False,1,2,5,11,2024,1
2024-12-01,Store_2,Product_C,38.04,0,136.0,5168.2,False,1,2,6,12,2024,1
2024-12-02,Store_2,Product_C,38.04,0,136.0,5176.31,False,1,2,0,12,2024,0
2024-12-03,Store_2,Product_C,38.04,0,162.0,6174.58,False,1,2,1,12,2024,0
2024-12-04,Store_2,Product_C,38.04,0,159.0,6054.07,False,1,2,2,12,2024,0
2024-12-05,Store_2,Product_C,38.04,0,147.0,5592.65,False,1,2,3,12,2024,0
2024-12-06,Store_2,Product_C,38.04,0,157.0,5978.93,False,1,2,4,12,2024,0
2024-12-07,Store_2,Product_C,38.04,0,134.0,5093.3,False,1,2,5,12,2024,1
2024-12-08,Store_2,Product_C,38.04,0,139.0,5281.3,False,1,2,6,12,2024,1
2024-12-09,Store_2,Product_C,38.04,0,166.0,5686.85,False,1,2,0,12,2024,0
2024-12-10,Store_2,Product_C,38.04,0,177.0,6721.55,False,1,2,1,12,2024,0
2024-12-11,Store_2,Product_C,38.04,0,160.0,6092.42,False,1,2,2,12,2024,0
2024-12-12,Store_2,Product_C,38.04,0,151.0,5740.81,False,1,2,3,12,2024,0
2024-12-13,Store_2,Product_C,38.04,0,168.0,6404.27,False,1,2,4,12,2024,0
2024-12-14,Store_2,Product_C,38.04,0,140.0,5343.19,False,1,2,5,12,2024,1
2024-12-15,Store_2,Product_C,38.04,0,155.0,5877.81,False,1,2,6,12,2024,1
2024-12-16,Store_2,Product_C,38.04,0,150.0,5721.89,False,1,2,0,12,2024,0
2024-12-17,Store_2,Product_C,38.04,0,175.0,6639.63,False,1,2,1,12,2024,0
2024-12-18,Store_2,Product_C,38.04,0,167.0,6343.03,False,1,2,2,12,2024,0
2024-12-19,Store_2,Product_C,38.04,0,170.0,6450.11,False,1,2,3,12,2024,0
2024-12-20,Store_2,Product_C,38.04,0,157.0,5978.88,False,1,2,4,12,2024,0
2024-12-21,Store_2,Product_C,38.04,0,139.0,5295.62,False,1,2,5,12,2024,1
2024-12-22,Store_2,Product_C,38.04,0,142.0,5417.02,False,1,2,6,12,2024,1
2024-12-23,Store_2,Product_C,38.04,0,161.0,6109.09,False,1,2,0,12,2024,0
2024-12-24,Store_2,Product_C,38.04,0,163.0,6213.69,False,1,2,1,12,2024,0
2024-12-25,Store_2,Product_C,38.04,0,176.0,6709.97,False,1,2,2,12,2024,0
2024-12-26,Store_2,Product_C,38.04,0,173.0,6572.08,False,1,2,3,12,2024,0
2024-12-27,Store_2,Product_C,38.04,0,138.0,5263.41,False,1,2,4,12,2024,0
2024-12-28,Store_2,Product_C,38.04,0,133.0,5069.59,False,1,2,5,12,2024,1
2024-12-29,Store_2,Product_C,38.04,0,161.0,6108.34,False,1,2,6,12,2024,1
2024-12-30,Store_2,Product_C,38.04,0,158.0,6021.63,False,1,2,0,12,2024,0
2024-12-31,Store_2,Product_C,38.04,0,166.0,6299.13,False,1,2,1,12,2024,0
2025-01-01,Store_2,Product_C,38.04,0,185.0,7034.24,False,1,2,2,1,2025,0
2025-01-02,Store_2,Product_C,38.04,0,158.0,6024.17,False,1,2,3,1,2025,0
2025-01-03,Store_2,Product_C,38.04,0,157.0,5990.36,False,1,2,4,1,2025,0
2025-01-04,Store_2,Product_C,38.04,0,143.0,5454.02,False,1,2,5,1,2025,1
2025-01-05,Store_2,Product_C,38.04,0,149.0,5670.04,False,1,2,6,1,2025,1
2025-01-06,Store_2,Product_C,38.04,0,166.0,6318.78,False,1,2,0,1,2025,0
2025-01-07,Store_2,Product_C,38.04,0,179.0,6827.91,False,1,2,1,1,2025,0
2025-01-08,Store_2,Product_C,38.04,0,176.0,6708.6,False,1,2,2,1,2025,0
2025-01-09,Store_2,Product_C,38.04,1,189.0,7175.87,False,1,2,3,1,2025,0
2025-01-10,Store_2,Product_C,38.04,0,170.0,6457.11,False,1,2,4,1,2025,0
2025-01-11,Store_2,Product_C,38.04,0,166.0,6050.29,False,1,2,5,1,2025,1
2025-01-12,Store_2,Product_C,38.04,0,151.0,5735.38,False,1,2,6,1,2025,1
2025-01-13,Store_2,Product_C,38.04,0,160.0,6085.31,False,1,2,0,1,2025,0
2025-01-14,Store_2,Product_C,38.04,0,180.0,6843.35,False,1,2,1,1,2025,0
2025-01-15,Store_2,Product_C,38.04,0,184.0,7008.91,False,1,2,2,1,2025,0
2025-01-16,Store_2,Product_C,38.04,0,165.0,6271.39,False,1,2,3,1,2025,0
2025-01-17,Store_2,Product_C,38.04,0,154.0,5873.39,False,1,2,4,1,2025,0
2025-01-18,Store_2,Product_C,38.04,0,158.0,6007.88,False,1,2,5,1,2025,1
2025-01-19,Store_2,Product_C,38.04,0,150.0,5717.91,False,1,2,6,1,2025,1
2025-01-20,Store_2,Product_C,38.04,0,168.0,6373.18,False,1,2,0,1,2025,0
2025-01-21,Store_2,Product_C,38.04,0,181.0,6881.53,False,1,2,1,1,2025,0
2025-01-22,Store_2,Product_C,38.04,0,166.0,6332.33,False,1,2,2,1,2025,0
2025-01-23,Store_2,Product_C,38.04,0,193.0,7332.16,False,1,2,3,1,2025,0
2025-01-24,Store_2,Product_C,38.04,1,199.0,7569.87,False,1,2,4,1,2025,0
2025-01-25,Store_2,Product_C,38.04,1,178.0,6754.91,False,1,2,5,1,2025,1
2025-01-26,Store_2,Product_C,38.04,0,161.0,6113.33,False,1,2,6,1,2025,1
2025-01-27,Store_2,Product_C,38.04,0,172.0,6535.51,False,1,2,0,1,2025,0
2025-01-28,Store_2,Product_C,38.04,0,188.0,7146.35,False,1,2,1,1,2025,0
2025-01-29,Store_2,Product_C,38.04,0,198.0,7531.58,False,1,2,2,1,2025,0
2025-01-30,Store_2,Product_C,38.04,0,162.0,6176.94,False,1,2,3,1,2025,0
2025-01-31,Store_2,Product_C,38.04,0,172.0,6554.34,False,1,2,4,1,2025,0
2025-02-01,Store_2,Product_C,38.04,0,160.0,6092.72,False,1,2,5,2,2025,1
2025-02-02,Store_2,Product_C,38.04,1,791.0,30081.52,True,1,2,6,2,2025,1
2025-02-03,Store_2,Product_C,38.04,0,166.0,6329.45,False,1,2,0,2,2025,0
2025-02-04,Store_2,Product_C,38.04,0,195.0,7429.33,False,1,2,1,2,2025,0
2025-02-05,Store_2,Product_C,38.04,0,187.0,7101.55,False,1,2,2,2,2025,0
2025-02-06,Store_2,Product_C,38.04,0,184.0,6992.53,False,1,2,3,2,2025,0
2025-02-07,Store_2,Product_C,38.04,0,166.0,6295.88,False,1,2,4,2,2025,0
2025-02-08,Store_2,Product_C,38.04,0,149.0,5660.18,False,1,2,5,2,2025,1
2025-02-09,Store_2,Product_C,38.04,0,174.0,6609.86,False,1,2,6,2,2025,1
2025-02-10,Store_2,Product_C,38.04,0,188.0,7146.78,False,1,2,0,2,2025,0
2025-02-11,Store_2,Product_C,38.04,0,180.0,6856.41,False,1,2,1,2,2025,0
2025-02-12,Store_2,Product_C,38.04,0,203.0,7739.46,False,1,2,2,2,2025,0
2025-02-13,Store_2,Product_C,38.04,0,185.0,7053.07,False,1,2,3,2,2025,0
2025-02-14,Store_2,Product_C,38.04,0,161.0,6142.94,False,1,2,4,2,2025,0
2025-02-15,Store_2,Product_C,38.04,0,156.0,5932.34,False,1,2,5,2,2025,1
2025-02-16,Store_2,Product_C,38.04,0,173.0,6582.05,False,1,2,6,2,2025,1
2025-02-17,Store_2,Product_C,38.04,0,190.0,7237.88,False,1,2,0,2,2025,0
2025-02-18,Store_2,Product_C,38.04,0,196.0,7462.91,False,1,2,1,2,2025,0
2025-02-19,Store_2,Product_C,38.04,0,186.0,7063.83,False,1,2,2,2,2025,0
2025-02-20,Store_2,Product_C,38.04,0,185.0,7052.03,False,1,2,3,2,2025,0
2025-02-21,Store_2,Product_C,38.04,0,160.0,6079.39,False,1,2,4,2,2025,0
2025-02-22,Store_2,Product_C,38.04,0,173.0,6579.59,False,1,2,5,2,2025,1
2025-02-23,Store_2,Product_C,38.04,0,176.0,6702.8,False,1,2,6,2,2025,1
2025-02-24,Store_2,Product_C,38.04,0,184.0,6986.48,False,1,2,0,2,2025,0
2025-02-25,Store_2,Product_C,38.04,0,197.0,7483.27,False,1,2,1,2,2025,0
2025-02-26,Store_2,Product_C,38.04,0,184.0,6989.26,False,1,2,2,2,2025,0
2025-02-27,Store_2,Product_C,38.04,0,206.0,7830.87,False,1,2,3,2,2025,0
2025-02-28,Store_2,Product_C,38.04,0,175.0,6656.09,False,1,2,4,2,2025,0
2025-03-01,Store_2,Product_C,38.04,0,174.0,6628.46,False,1,2,5,3,2025,1
2025-03-02,Store_2,Product_C,38.04,0,180.0,6848.99,False,1,2,6,3,2025,1
2025-03-03,Store_2,Product_C,38.04,0,186.0,7083.68,False,1,2,0,3,2025,0
2025-03-04,Store_2,Product_C,38.04,0,205.0,7781.16,False,1,2,1,3,2025,0
2025-03-05,Store_2,Product_C,38.04,0,205.0,7802.88,False,1,2,2,3,2025,0
2025-03-06,Store_2,Product_C,38.04,0,202.0,7687.59,False,1,2,3,3,2025,0
2025-03-07,Store_2,Product_C,38.04,0,181.0,6880.84,False,1,2,4,3,2025,0
2025-03-08,Store_2,Product_C,38.04,0,173.0,6598.98,False,1,2,5,3,2025,1
2025-03-09,Store_2,Product_C,38.04,0,168.0,6373.72,False,1,2,6,3,2025,1
2025-03-10,Store_2,Product_C,38.04,0,189.0,7200.97,False,1,2,0,3,2025,0
2025-03-11,Store_2,Product_C,38.04,0,209.0,7954.58,False,1,2,1,3,2025,0
2025-03-12,Store_2,Product_C,38.04,0,204.0,7770.56,False,1,2,2,3,2025,0
2025-03-13,Store_2,Product_C,38.04,1,223.0,8492.62,False,1,2,3,3,2025,0
